subj,word,assoc_i,sex_port,sex_ger,sex,language,rating
59,4,3,m,f,f,ger,-3
59,5,1,f,m,m,ger,-3
59,5,2,f,m,m,ger,-1
59,5,3,f,m,m,ger,-1
59,6,1,m,f,f,ger,-1
59,6,2,m,f,f,ger,-3
59,6,3,m,f,f,ger,-3
59,7,1,f,m,m,ger,-3
59,7,2,f,m,m,ger,-1
59,7,3,f,m,m,ger,0
59,8,1,f,m,m,ger,1
59,8,2,f,m,m,ger,3
59,8,3,f,m,m,ger,-1
59,9,1,m,f,f,ger,1
59,9,2,m,f,f,ger,5
59,9,3,m,f,f,ger,3
59,10,1,f,m,m,ger,3
59,10,2,f,m,m,ger,-3
59,10,3,f,m,m,ger,5
59,11,1,f,m,m,ger,-1
59,11,2,f,m,m,ger,-3
59,11,3,f,m,m,ger,0
59,12,1,m,f,f,ger,1
59,12,2,m,f,f,ger,1
59,12,3,m,f,f,ger,-1
59,13,1,m,f,f,ger,3
59,13,2,m,f,f,ger,-1
59,13,3,m,f,f,ger,-3
59,14,1,f,m,m,ger,3
59,14,2,f,m,m,ger,-5
59,14,3,f,m,m,ger,-3
59,15,1,m,f,f,ger,3
59,15,2,m,f,f,ger,-1
59,15,3,m,f,f,ger,-3
59,16,1,f,m,m,ger,-3
59,16,2,f,m,m,ger,-5
59,16,3,f,m,m,ger,-1
59,17,1,f,m,m,ger,-1
59,17,2,f,m,m,ger,5
59,17,3,f,m,m,ger,-3
59,18,1,f,m,m,ger,5
59,18,2,f,m,m,ger,3
59,18,3,f,m,m,ger,1
59,19,1,f,m,m,ger,-1
59,19,2,f,m,m,ger,-1
59,19,3,f,m,m,ger,-3
59,20,1,f,m,m,ger,-3
59,20,2,f,m,m,ger,-1
59,20,3,f,m,m,ger,3
59,21,1,m,f,f,ger,-3
59,21,2,m,f,f,ger,-1
59,21,3,m,f,f,ger,3
59,22,1,f,m,m,ger,0
59,22,2,f,m,m,ger,5
59,22,3,f,m,m,ger,1
59,23,1,m,f,f,ger,5
59,23,2,m,f,f,ger,1
59,23,3,m,f,f,ger,3
59,24,1,f,m,m,ger,1
59,24,2,f,m,m,ger,-1
59,24,3,f,m,m,ger,-3
60,1,1,f,m,m,ger,-3
60,1,2,f,m,m,ger,3
60,1,3,f,m,m,ger,-1
60,2,1,m,f,f,ger,1
60,2,2,m,f,f,ger,0
60,2,3,m,f,f,ger,-3
60,3,1,m,f,f,ger,-1
60,3,2,m,f,f,ger,-1
60,3,3,m,f,f,ger,-3
60,4,1,m,f,f,ger,5
60,4,2,m,f,f,ger,-1
60,4,3,m,f,f,ger,5
60,5,1,f,m,m,ger,-1
60,5,2,f,m,m,ger,1
60,5,3,f,m,m,ger,-1
60,6,1,m,f,f,ger,-1
60,6,2,m,f,f,ger,-3
60,6,3,m,f,f,ger,-1
60,7,1,f,m,m,ger,-3
60,7,2,f,m,m,ger,0
60,7,3,f,m,m,ger,1
60,8,1,f,m,m,ger,-1
60,8,2,f,m,m,ger,-5
60,8,3,f,m,m,ger,-5
60,9,1,m,f,f,ger,5
60,9,2,m,f,f,ger,3
60,9,3,m,f,f,ger,1
60,10,1,f,m,m,ger,3
60,10,2,f,m,m,ger,0
60,10,3,f,m,m,ger,5
60,11,1,f,m,m,ger,3
60,11,2,f,m,m,ger,-1
60,11,3,f,m,m,ger,-3
60,12,1,m,f,f,ger,-1
60,12,2,m,f,f,ger,1
60,12,3,m,f,f,ger,0
60,13,1,m,f,f,ger,-1
60,13,2,m,f,f,ger,3
60,13,3,m,f,f,ger,1
60,14,1,f,m,m,ger,3
60,14,2,f,m,m,ger,1
60,14,3,f,m,m,ger,-3
60,15,1,m,f,f,ger,1
60,15,2,m,f,f,ger,5
60,15,3,m,f,f,ger,-3
60,16,1,f,m,m,ger,-3
60,16,2,f,m,m,ger,-1
60,16,3,f,m,m,ger,3
60,17,1,f,m,m,ger,-3
60,17,2,f,m,m,ger,-3
60,17,3,f,m,m,ger,1
60,18,1,f,m,m,ger,3
60,18,2,f,m,m,ger,5
60,18,3,f,m,m,ger,1
60,19,1,f,m,m,ger,-3
60,19,2,f,m,m,ger,1
60,19,3,f,m,m,ger,-3
60,20,1,f,m,m,ger,-3
60,20,2,f,m,m,ger,1
60,20,3,f,m,m,ger,-1
60,21,1,m,f,f,ger,-3
60,21,2,m,f,f,ger,3
60,21,3,m,f,f,ger,3
60,22,1,f,m,m,ger,0
60,22,2,f,m,m,ger,-5
60,22,3,f,m,m,ger,1
60,23,1,m,f,f,ger,1
60,23,2,m,f,f,ger,5
60,23,3,m,f,f,ger,1
60,24,1,f,m,m,ger,-1
60,24,2,f,m,m,ger,-1
60,24,3,f,m,m,ger,1
61,1,1,f,m,m,ger,-3
61,1,2,f,m,m,ger,-3
61,1,3,f,m,m,ger,3
61,2,1,m,f,f,ger,-3
61,2,2,m,f,f,ger,1
61,2,3,m,f,f,ger,-1
61,3,1,m,f,f,ger,-3
61,3,2,m,f,f,ger,-3
61,3,3,m,f,f,ger,3
61,4,1,m,f,f,ger,-3
61,4,2,m,f,f,ger,-3
61,4,3,m,f,f,ger,5
61,5,1,f,m,m,ger,3
61,5,2,f,m,m,ger,3
61,5,3,f,m,m,ger,-3
61,6,1,m,f,f,ger,-1
61,6,2,m,f,f,ger,1
61,6,3,m,f,f,ger,-3
61,7,1,f,m,m,ger,-3
61,7,2,f,m,m,ger,-3
61,7,3,f,m,m,ger,3
61,8,1,f,m,m,ger,3
61,8,2,f,m,m,ger,-3
61,8,3,f,m,m,ger,5
61,9,1,m,f,f,ger,1
61,9,2,m,f,f,ger,0
61,9,3,m,f,f,ger,5
61,10,1,f,m,m,ger,3
61,10,2,f,m,m,ger,3
61,10,3,f,m,m,ger,1
61,11,1,f,m,m,ger,0
61,11,2,f,m,m,ger,-3
61,11,3,f,m,m,ger,-3
61,12,1,m,f,f,ger,-1
61,12,2,m,f,f,ger,5
61,12,3,m,f,f,ger,5
61,13,1,m,f,f,ger,3
61,13,2,m,f,f,ger,-3
61,13,3,m,f,f,ger,-5
61,14,1,f,m,m,ger,5
61,14,2,f,m,m,ger,3
61,14,3,f,m,m,ger,-3
61,15,1,m,f,f,ger,5
61,15,2,m,f,f,ger,1
61,15,3,m,f,f,ger,3
61,16,1,f,m,m,ger,-3
61,16,2,f,m,m,ger,-1
61,16,3,f,m,m,ger,-3
61,17,1,f,m,m,ger,5
61,17,2,f,m,m,ger,-3
61,17,3,f,m,m,ger,-3
61,18,1,f,m,m,ger,5
61,18,2,f,m,m,ger,3
61,18,3,f,m,m,ger,5
61,19,1,f,m,m,ger,-3
61,19,2,f,m,m,ger,3
61,19,3,f,m,m,ger,-3
61,20,1,f,m,m,ger,-3
61,20,2,f,m,m,ger,-3
61,20,3,f,m,m,ger,-3
61,21,1,m,f,f,ger,3
61,21,2,m,f,f,ger,-5
61,21,3,m,f,f,ger,-3
61,22,1,f,m,m,ger,-3
61,22,2,f,m,m,ger,-1
61,22,3,f,m,m,ger,1
61,23,1,m,f,f,ger,1
61,23,2,m,f,f,ger,1
61,23,3,m,f,f,ger,-3
61,24,1,f,m,m,ger,-1
61,24,2,f,m,m,ger,-1
61,24,3,f,m,m,ger,-3
62,1,1,f,m,m,ger,-3
62,1,2,f,m,m,ger,3
62,1,3,f,m,m,ger,5
62,2,1,m,f,f,ger,0
62,2,2,m,f,f,ger,-3
62,2,3,m,f,f,ger,5
62,3,1,m,f,f,ger,-1
62,3,2,m,f,f,ger,3
62,3,3,m,f,f,ger,-3
62,4,1,m,f,f,ger,-3
62,4,2,m,f,f,ger,3
62,4,3,m,f,f,ger,5
62,5,1,f,m,m,ger,3
62,5,2,f,m,m,ger,5
62,5,3,f,m,m,ger,0
62,6,1,m,f,f,ger,-3
62,6,2,m,f,f,ger,1
62,6,3,m,f,f,ger,-1
62,7,1,f,m,m,ger,-3
62,7,2,f,m,m,ger,-3
62,7,3,f,m,m,ger,3
62,8,1,f,m,m,ger,-5
62,8,2,f,m,m,ger,-3
62,8,3,f,m,m,ger,-1
62,9,1,m,f,f,ger,5
62,9,2,m,f,f,ger,1
62,9,3,m,f,f,ger,3
62,10,1,f,m,m,ger,3
62,10,2,f,m,m,ger,5
62,10,3,f,m,m,ger,1
62,11,1,f,m,m,ger,0
62,11,2,f,m,m,ger,-1
62,11,3,f,m,m,ger,-1
62,12,1,m,f,f,ger,0
62,12,2,m,f,f,ger,5
62,12,3,m,f,f,ger,-3
62,13,1,m,f,f,ger,-3
62,13,2,m,f,f,ger,3
62,13,3,m,f,f,ger,3
62,14,1,f,m,m,ger,-1
62,14,2,f,m,m,ger,-1
62,14,3,f,m,m,ger,3
62,15,1,m,f,f,ger,5
62,15,2,m,f,f,ger,3
62,15,3,m,f,f,ger,-3
62,16,1,f,m,m,ger,-3
62,16,2,f,m,m,ger,5
62,16,3,f,m,m,ger,-3
62,17,1,f,m,m,ger,-3
62,17,2,f,m,m,ger,-3
62,17,3,f,m,m,ger,3
62,18,1,f,m,m,ger,5
62,18,2,f,m,m,ger,3
62,18,3,f,m,m,ger,1
62,19,1,f,m,m,ger,-3
62,19,2,f,m,m,ger,-3
62,19,3,f,m,m,ger,5
62,20,1,f,m,m,ger,5
62,20,2,f,m,m,ger,-3
62,20,3,f,m,m,ger,1
62,21,1,m,f,f,ger,-3
62,21,2,m,f,f,ger,-3
62,21,3,m,f,f,ger,-3
62,22,1,f,m,m,ger,3
62,22,2,f,m,m,ger,-1
62,22,3,f,m,m,ger,1
62,23,1,m,f,f,ger,5
62,23,2,m,f,f,ger,1
62,23,3,m,f,f,ger,1
62,24,1,f,m,m,ger,-1
62,24,2,f,m,m,ger,-3
62,24,3,f,m,m,ger,1
63,1,1,f,m,m,ger,3
63,1,2,f,m,m,ger,5
63,1,3,f,m,m,ger,-3
63,2,1,m,f,f,ger,5
63,2,2,m,f,f,ger,-3
63,2,3,m,f,f,ger,-3
63,3,1,m,f,f,ger,5
63,3,2,m,f,f,ger,-5
63,3,3,m,f,f,ger,-1
63,4,1,m,f,f,ger,3
63,4,2,m,f,f,ger,-3
63,4,3,m,f,f,ger,5
63,5,1,f,m,m,ger,5
63,5,2,f,m,m,ger,-3
63,5,3,f,m,m,ger,1
63,6,1,m,f,f,ger,-5
63,6,2,m,f,f,ger,-1
63,6,3,m,f,f,ger,-3
63,7,1,f,m,m,ger,3
63,7,2,f,m,m,ger,5
63,7,3,f,m,m,ger,-3
63,8,1,f,m,m,ger,-5
63,8,2,f,m,m,ger,-5
63,8,3,f,m,m,ger,5
63,9,1,m,f,f,ger,5
63,9,2,m,f,f,ger,-3
63,9,3,m,f,f,ger,1
63,10,1,f,m,m,ger,3
63,10,2,f,m,m,ger,-3
63,10,3,f,m,m,ger,-1
63,11,1,f,m,m,ger,-1
63,11,2,f,m,m,ger,-3
63,11,3,f,m,m,ger,-3
63,12,1,m,f,f,ger,3
63,12,2,m,f,f,ger,-1
63,12,3,m,f,f,ger,1
63,13,1,m,f,f,ger,3
63,13,2,m,f,f,ger,3
63,13,3,m,f,f,ger,-5
63,14,1,f,m,m,ger,3
63,14,2,f,m,m,ger,-1
63,14,3,f,m,m,ger,-3
63,15,1,m,f,f,ger,3
63,15,2,m,f,f,ger,1
63,15,3,m,f,f,ger,-5
63,16,1,f,m,m,ger,-3
63,16,2,f,m,m,ger,-1
63,16,3,f,m,m,ger,-3
63,17,1,f,m,m,ger,1
63,17,2,f,m,m,ger,3
63,17,3,f,m,m,ger,-3
63,18,1,f,m,m,ger,3
63,18,2,f,m,m,ger,1
63,18,3,f,m,m,ger,-5
63,19,1,f,m,m,ger,-3
63,19,2,f,m,m,ger,-3
63,19,3,f,m,m,ger,-3
63,20,1,f,m,m,ger,3
63,20,2,f,m,m,ger,-3
63,20,3,f,m,m,ger,-1
63,21,1,m,f,f,ger,-3
63,21,2,m,f,f,ger,-1
63,21,3,m,f,f,ger,-3
63,22,1,f,m,m,ger,1
63,22,2,f,m,m,ger,-1
63,22,3,f,m,m,ger,3
63,23,1,m,f,f,ger,1
63,23,2,m,f,f,ger,5
63,23,3,m,f,f,ger,5
63,24,1,f,m,m,ger,-1
63,24,2,f,m,m,ger,-1
63,24,3,f,m,m,ger,-1
64,1,1,f,m,m,ger,-1
64,1,2,f,m,m,ger,3
64,1,3,f,m,m,ger,1
64,2,1,m,f,f,ger,1
64,2,2,m,f,f,ger,-3
64,2,3,m,f,f,ger,-5
64,3,1,m,f,f,ger,-1
64,3,2,m,f,f,ger,3
64,3,3,m,f,f,ger,-3
64,4,1,m,f,f,ger,-1
64,4,2,m,f,f,ger,3
64,4,3,m,f,f,ger,1
64,5,1,f,m,m,ger,-3
64,5,2,f,m,m,ger,3
64,5,3,f,m,m,ger,-1
64,6,1,m,f,f,ger,-1
64,6,2,m,f,f,ger,-1
64,6,3,m,f,f,ger,-1
64,7,1,f,m,m,ger,-3
64,7,2,f,m,m,ger,-3
64,7,3,f,m,m,ger,0
64,8,1,f,m,m,ger,-3
64,8,2,f,m,m,ger,3
64,8,3,f,m,m,ger,1
64,9,1,m,f,f,ger,5
64,9,2,m,f,f,ger,1
64,9,3,m,f,f,ger,3
64,10,1,f,m,m,ger,3
64,10,2,f,m,m,ger,-3
64,10,3,f,m,m,ger,3
64,11,1,f,m,m,ger,0
64,11,2,f,m,m,ger,-3
64,11,3,f,m,m,ger,0
64,12,1,m,f,f,ger,-1
64,12,2,m,f,f,ger,3
64,12,3,m,f,f,ger,5
64,13,1,m,f,f,ger,-5
64,13,2,m,f,f,ger,-1
64,13,3,m,f,f,ger,-5
64,14,1,f,m,m,ger,-1
64,14,2,f,m,m,ger,-5
64,14,3,f,m,m,ger,3
64,15,1,m,f,f,ger,1
64,15,2,m,f,f,ger,3
64,15,3,m,f,f,ger,1
64,16,1,f,m,m,ger,-3
64,16,2,f,m,m,ger,-5
64,16,3,f,m,m,ger,3
64,17,1,f,m,m,ger,-3
64,17,2,f,m,m,ger,-3
64,17,3,f,m,m,ger,-1
64,18,1,f,m,m,ger,1
64,18,2,f,m,m,ger,1
64,18,3,f,m,m,ger,5
64,19,1,f,m,m,ger,-1
64,19,2,f,m,m,ger,-3
64,19,3,f,m,m,ger,5
64,20,1,f,m,m,ger,0
64,20,2,f,m,m,ger,1
64,20,3,f,m,m,ger,3
64,21,1,m,f,f,ger,-3
64,21,2,m,f,f,ger,-1
64,21,3,m,f,f,ger,-5
64,22,1,f,m,m,ger,-5
64,22,2,f,m,m,ger,-5
64,22,3,f,m,m,ger,-3
64,23,1,m,f,f,ger,1
64,23,2,m,f,f,ger,5
64,23,3,m,f,f,ger,-1
64,24,1,f,m,m,ger,-1
64,24,2,f,m,m,ger,-1
64,24,3,f,m,m,ger,-3
65,1,1,f,m,m,ger,3
65,1,2,f,m,m,ger,0
65,1,3,f,m,m,ger,-3
65,2,1,m,f,f,ger,-1
65,2,2,m,f,f,ger,-3
65,2,3,m,f,f,ger,-1
65,3,1,m,f,f,ger,-3
65,3,2,m,f,f,ger,1
65,3,3,m,f,f,ger,5
65,4,1,m,f,f,ger,-3
65,4,2,m,f,f,ger,-1
65,4,3,m,f,f,ger,5
65,5,1,f,m,m,ger,5
65,5,2,f,m,m,ger,3
65,5,3,f,m,m,ger,-3
65,6,1,m,f,f,ger,-1
65,6,2,m,f,f,ger,1
65,6,3,m,f,f,ger,1
65,7,1,f,m,m,ger,3
65,7,2,f,m,m,ger,-5
65,7,3,f,m,m,ger,5
65,8,1,f,m,m,ger,-3
65,8,2,f,m,m,ger,-5
65,8,3,f,m,m,ger,-1
65,9,1,m,f,f,ger,1
65,9,2,m,f,f,ger,1
65,9,3,m,f,f,ger,-1
65,10,1,f,m,m,ger,3
65,10,2,f,m,m,ger,-3
65,10,3,f,m,m,ger,-3
65,11,1,f,m,m,ger,-1
65,11,2,f,m,m,ger,-3
65,11,3,f,m,m,ger,-3
65,12,1,m,f,f,ger,1
65,12,2,m,f,f,ger,1
65,12,3,m,f,f,ger,-3
65,13,1,m,f,f,ger,3
65,13,2,m,f,f,ger,-3
65,13,3,m,f,f,ger,-5
65,14,1,f,m,m,ger,-1
65,14,2,f,m,m,ger,-1
65,14,3,f,m,m,ger,1
65,15,1,m,f,f,ger,5
65,15,2,m,f,f,ger,-3
65,15,3,m,f,f,ger,0
65,16,1,f,m,m,ger,-3
65,16,2,f,m,m,ger,-1
65,16,3,f,m,m,ger,-5
65,17,1,f,m,m,ger,-3
65,17,2,f,m,m,ger,-3
65,17,3,f,m,m,ger,-5
65,18,1,f,m,m,ger,1
65,18,2,f,m,m,ger,5
65,18,3,f,m,m,ger,1
65,19,1,f,m,m,ger,-1
65,19,2,f,m,m,ger,-3
65,19,3,f,m,m,ger,-1
65,20,1,f,m,m,ger,-1
65,20,2,f,m,m,ger,3
65,20,3,f,m,m,ger,-1
65,21,1,m,f,f,ger,-3
65,21,2,m,f,f,ger,-3
65,21,3,m,f,f,ger,-3
65,22,1,f,m,m,ger,1
65,22,2,f,m,m,ger,1
65,22,3,f,m,m,ger,-3
65,23,1,m,f,f,ger,1
65,23,2,m,f,f,ger,-3
65,23,3,m,f,f,ger,1
65,24,1,f,m,m,ger,-1
65,24,2,f,m,m,ger,-1
65,24,3,f,m,m,ger,-3
66,1,1,f,m,m,ger,-3
66,1,2,f,m,m,ger,1
66,1,3,f,m,m,ger,1
66,2,1,m,f,f,ger,1
66,2,2,m,f,f,ger,-3
66,2,3,m,f,f,ger,-1
66,3,1,m,f,f,ger,-3
66,3,2,m,f,f,ger,-3
66,3,3,m,f,f,ger,-3
66,4,1,m,f,f,ger,-3
66,4,2,m,f,f,ger,1
66,4,3,m,f,f,ger,-3
66,5,1,f,m,m,ger,0
66,5,2,f,m,m,ger,3
66,5,3,f,m,m,ger,-3
66,6,1,m,f,f,ger,-3
66,6,2,m,f,f,ger,1
66,6,3,m,f,f,ger,-1
66,7,1,f,m,m,ger,-3
66,7,2,f,m,m,ger,-3
66,7,3,f,m,m,ger,3
66,8,1,f,m,m,ger,-1
66,8,2,f,m,m,ger,5
66,8,3,f,m,m,ger,5
66,9,1,m,f,f,ger,5
66,9,2,m,f,f,ger,0
66,9,3,m,f,f,ger,-3
66,10,1,f,m,m,ger,3
66,10,2,f,m,m,ger,-5
66,10,3,f,m,m,ger,0
66,11,1,f,m,m,ger,-3
66,11,2,f,m,m,ger,-3
66,11,3,f,m,m,ger,0
66,12,1,m,f,f,ger,1
66,12,2,m,f,f,ger,3
66,12,3,m,f,f,ger,5
66,13,1,m,f,f,ger,3
66,13,2,m,f,f,ger,-1
66,13,3,m,f,f,ger,1
66,14,1,f,m,m,ger,-1
66,14,2,f,m,m,ger,-1
66,14,3,f,m,m,ger,-3
66,15,1,m,f,f,ger,5
66,15,2,m,f,f,ger,-5
66,15,3,m,f,f,ger,-3
66,16,1,f,m,m,ger,-3
66,16,2,f,m,m,ger,-3
66,16,3,f,m,m,ger,-1
66,17,1,f,m,m,ger,-3
66,17,2,f,m,m,ger,-3
66,17,3,f,m,m,ger,-1
66,18,1,f,m,m,ger,3
66,18,2,f,m,m,ger,5
66,18,3,f,m,m,ger,3
66,19,1,f,m,m,ger,-3
66,19,2,f,m,m,ger,0
66,19,3,f,m,m,ger,-3
66,20,1,f,m,m,ger,-1
66,20,2,f,m,m,ger,3
66,20,3,f,m,m,ger,5
66,21,1,m,f,f,ger,-3
66,21,2,m,f,f,ger,-3
66,21,3,m,f,f,ger,-3
66,22,1,f,m,m,ger,-1
66,22,2,f,m,m,ger,-1
66,22,3,f,m,m,ger,-3
66,23,1,m,f,f,ger,1
66,23,2,m,f,f,ger,1
66,23,3,m,f,f,ger,1
66,24,1,f,m,m,ger,-1
66,24,2,f,m,m,ger,5
66,24,3,f,m,m,ger,-1
67,1,1,f,m,m,ger,-3
67,1,2,f,m,m,ger,3
67,1,3,f,m,m,ger,1
67,2,1,m,f,f,ger,-1
67,2,2,m,f,f,ger,3
67,2,3,m,f,f,ger,-1
67,3,1,m,f,f,ger,-3
67,3,2,m,f,f,ger,-1
67,3,3,m,f,f,ger,1
67,4,1,m,f,f,ger,-5
67,4,2,m,f,f,ger,0
67,4,3,m,f,f,ger,3
67,5,1,f,m,m,ger,0
67,5,2,f,m,m,ger,1
67,5,3,f,m,m,ger,-3
67,6,1,m,f,f,ger,3
67,6,2,m,f,f,ger,-3
67,6,3,m,f,f,ger,-1
67,7,1,f,m,m,ger,-3
67,7,2,f,m,m,ger,3
67,7,3,f,m,m,ger,5
67,8,1,f,m,m,ger,-5
67,8,2,f,m,m,ger,-5
67,8,3,f,m,m,ger,1
67,9,1,m,f,f,ger,5
67,9,2,m,f,f,ger,0
67,9,3,m,f,f,ger,3
67,10,1,f,m,m,ger,3
67,10,2,f,m,m,ger,5
67,10,3,f,m,m,ger,1
67,11,1,f,m,m,ger,-3
67,11,2,f,m,m,ger,-1
67,11,3,f,m,m,ger,-3
67,12,1,m,f,f,ger,-3
67,12,2,m,f,f,ger,-1
67,12,3,m,f,f,ger,5
67,13,1,m,f,f,ger,-3
67,13,2,m,f,f,ger,3
67,13,3,m,f,f,ger,3
67,14,1,f,m,m,ger,3
67,14,2,f,m,m,ger,-1
67,14,3,f,m,m,ger,-5
67,15,1,m,f,f,ger,3
67,15,2,m,f,f,ger,-1
67,15,3,m,f,f,ger,1
67,16,1,f,m,m,ger,-3
67,16,2,f,m,m,ger,3
67,16,3,f,m,m,ger,1
67,17,1,f,m,m,ger,-3
67,17,2,f,m,m,ger,-5
67,17,3,f,m,m,ger,1
67,18,1,f,m,m,ger,3
67,18,2,f,m,m,ger,-1
67,18,3,f,m,m,ger,0
67,19,1,f,m,m,ger,-3
67,19,2,f,m,m,ger,3
67,19,3,f,m,m,ger,-3
67,20,1,f,m,m,ger,5
67,20,2,f,m,m,ger,-5
67,20,3,f,m,m,ger,1
67,21,1,m,f,f,ger,-3
67,21,2,m,f,f,ger,-3
67,21,3,m,f,f,ger,-5
67,22,1,f,m,m,ger,-3
67,22,2,f,m,m,ger,-1
67,22,3,f,m,m,ger,1
67,23,1,m,f,f,ger,1
67,23,2,m,f,f,ger,1
67,23,3,m,f,f,ger,-1
67,24,1,f,m,m,ger,5
67,24,2,f,m,m,ger,1
67,24,3,f,m,m,ger,0
68,1,1,f,m,m,ger,5
68,1,2,f,m,m,ger,-3
68,1,3,f,m,m,ger,-3
68,2,1,m,f,f,ger,3
68,2,2,m,f,f,ger,1
68,2,3,m,f,f,ger,-3
68,3,1,m,f,f,ger,-3
68,3,2,m,f,f,ger,1
68,3,3,m,f,f,ger,0
68,4,1,m,f,f,ger,-3
68,4,2,m,f,f,ger,3
68,4,3,m,f,f,ger,-3
68,5,1,f,m,m,ger,3
68,5,2,f,m,m,ger,-5
68,5,3,f,m,m,ger,-1
68,6,1,m,f,f,ger,-1
68,6,2,m,f,f,ger,1
68,6,3,m,f,f,ger,-1
68,7,1,f,m,m,ger,3
68,7,2,f,m,m,ger,-3
68,7,3,f,m,m,ger,-5
68,8,1,f,m,m,ger,-5
68,8,2,f,m,m,ger,-5
68,8,3,f,m,m,ger,-3
68,9,1,m,f,f,ger,-3
68,9,2,m,f,f,ger,-1
68,9,3,m,f,f,ger,-3
68,10,1,f,m,m,ger,3
68,10,2,f,m,m,ger,5
68,10,3,f,m,m,ger,-1
68,11,1,f,m,m,ger,-3
68,11,2,f,m,m,ger,-1
68,11,3,f,m,m,ger,3
68,12,1,m,f,f,ger,3
68,12,2,m,f,f,ger,-1
68,12,3,m,f,f,ger,5
68,13,1,m,f,f,ger,3
68,13,2,m,f,f,ger,-3
68,13,3,m,f,f,ger,-3
68,14,1,f,m,m,ger,-1
68,14,2,f,m,m,ger,3
68,14,3,f,m,m,ger,0
68,15,1,m,f,f,ger,-1
68,15,2,m,f,f,ger,5
68,15,3,m,f,f,ger,-3
68,16,1,f,m,m,ger,-3
68,16,2,f,m,m,ger,-1
68,16,3,f,m,m,ger,3
68,17,1,f,m,m,ger,-3
68,17,2,f,m,m,ger,-3
68,17,3,f,m,m,ger,-3
68,18,1,f,m,m,ger,3
68,18,2,f,m,m,ger,3
68,18,3,f,m,m,ger,5
68,19,1,f,m,m,ger,-3
68,19,2,f,m,m,ger,-3
68,19,3,f,m,m,ger,-5
68,20,1,f,m,m,ger,-3
68,20,2,f,m,m,ger,-3
68,20,3,f,m,m,ger,-3
68,21,1,m,f,f,ger,-3
68,21,2,m,f,f,ger,-5
68,21,3,m,f,f,ger,3
68,22,1,f,m,m,ger,1
68,22,2,f,m,m,ger,-5
68,22,3,f,m,m,ger,0
68,23,1,m,f,f,ger,1
68,23,2,m,f,f,ger,3
68,23,3,m,f,f,ger,3
68,24,1,f,m,m,ger,-1
68,24,2,f,m,m,ger,-1
68,24,3,f,m,m,ger,-3
69,1,1,f,m,m,ger,3
69,1,2,f,m,m,ger,-3
69,1,3,f,m,m,ger,-5
69,2,1,m,f,f,ger,1
69,2,2,m,f,f,ger,3
69,2,3,m,f,f,ger,3
69,3,1,m,f,f,ger,-5
69,3,2,m,f,f,ger,-3
69,3,3,m,f,f,ger,-3
69,4,1,m,f,f,ger,-3
69,4,2,m,f,f,ger,5
69,4,3,m,f,f,ger,-3
69,5,1,f,m,m,ger,-3
69,5,2,f,m,m,ger,-1
69,5,3,f,m,m,ger,3
69,6,1,m,f,f,ger,-1
69,6,2,m,f,f,ger,-3
69,6,3,m,f,f,ger,1
69,7,1,f,m,m,ger,-3
69,7,2,f,m,m,ger,-3
69,7,3,f,m,m,ger,3
69,8,1,f,m,m,ger,3
69,8,2,f,m,m,ger,-3
69,8,3,f,m,m,ger,-1
69,9,1,m,f,f,ger,5
69,9,2,m,f,f,ger,-3
69,9,3,m,f,f,ger,1
69,10,1,f,m,m,ger,3
69,10,2,f,m,m,ger,-5
69,10,3,f,m,m,ger,0
69,11,1,f,m,m,ger,-3
69,11,2,f,m,m,ger,0
69,11,3,f,m,m,ger,-5
69,12,1,m,f,f,ger,-1
69,12,2,m,f,f,ger,-1
69,12,3,m,f,f,ger,1
69,13,1,m,f,f,ger,-3
69,13,2,m,f,f,ger,3
69,13,3,m,f,f,ger,-3
69,14,1,f,m,m,ger,3
69,14,2,f,m,m,ger,3
69,14,3,f,m,m,ger,0
69,15,1,m,f,f,ger,3
69,15,2,m,f,f,ger,-1
69,15,3,m,f,f,ger,1
69,16,1,f,m,m,ger,-3
69,16,2,f,m,m,ger,-1
69,16,3,f,m,m,ger,-3
69,17,1,f,m,m,ger,3
69,17,2,f,m,m,ger,-5
69,17,3,f,m,m,ger,-1
69,18,1,f,m,m,ger,3
69,18,2,f,m,m,ger,5
69,18,3,f,m,m,ger,1
69,19,1,f,m,m,ger,-3
69,19,2,f,m,m,ger,-3
69,19,3,f,m,m,ger,3
69,20,1,f,m,m,ger,3
69,20,2,f,m,m,ger,-3
69,20,3,f,m,m,ger,1
69,21,1,m,f,f,ger,-3
69,21,2,m,f,f,ger,-3
69,21,3,m,f,f,ger,-3
69,22,1,f,m,m,ger,3
69,22,2,f,m,m,ger,-1
69,22,3,f,m,m,ger,-3
69,23,1,m,f,f,ger,5
69,23,2,m,f,f,ger,1
69,23,3,m,f,f,ger,1
69,24,1,f,m,m,ger,-1
69,24,2,f,m,m,ger,5
69,24,3,f,m,m,ger,1
70,1,1,f,m,m,ger,-3
70,1,2,f,m,m,ger,-3
70,1,3,f,m,m,ger,-1
70,2,1,m,f,f,ger,3
70,2,2,m,f,f,ger,-3
70,2,3,m,f,f,ger,-1
70,3,1,m,f,f,ger,3
70,3,2,m,f,f,ger,-3
70,3,3,m,f,f,ger,-3
70,4,1,m,f,f,ger,5
70,4,2,m,f,f,ger,0
70,4,3,m,f,f,ger,-1
70,5,1,f,m,m,ger,5
70,5,2,f,m,m,ger,-1
70,5,3,f,m,m,ger,3
